date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:29:53	41386/41386	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Oct%202024%2011:53:19%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/10/Headshot-1-Large-e1730202320592.jpeg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/10/Headshot-1-Large-e1730202320592.jpg	(from https://nhstayside.foundation/about-us/)
17:29:55	254953/254953	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2013:36:08%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/04/NHS-Headshots-Master-Vicky.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/04/NHS-Headshots-Master-Vicky.jpg	(from https://nhstayside.foundation/about-us/)
17:29:56	326564/326564	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:50%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/NHS-Headshots-Wendy.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/NHS-Headshots-Wendy.jpg	(from https://nhstayside.foundation/about-us/)
17:29:58	336736/336736	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2014:51:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/NHS-Headshots-Gillian.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/NHS-Headshots-Gillian.jpg	(from https://nhstayside.foundation/about-us/)
17:29:58	49638/49638	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Oct%202024%2012:04:14%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/10/Headshot-2-Large-e1730202603684.jpeg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/10/Headshot-2-Large-e1730202603684.jpg	(from https://nhstayside.foundation/about-us/)
17:29:58	281567/281567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2013:36:03%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/04/NHS-Headshots-Master-Carolyn.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/04/NHS-Headshots-Master-Carolyn.jpg	(from https://nhstayside.foundation/about-us/)
17:30:00	231921/231921	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2014:51:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/02/NHS-Headshots-Alison2.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/02/NHS-Headshots-Alison2.jpg	(from https://nhstayside.foundation/about-us/)
17:30:01	48633/48633	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Oct%202024%2012:04:15%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/10/Headshot-3-Large-e1730203104507.jpeg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/10/Headshot-3-Large-e1730203104507.jpg	(from https://nhstayside.foundation/about-us/)
17:30:02	390274/390274	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:48%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/NHS-Headshots-Richard.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/NHS-Headshots-Richard.jpg	(from https://nhstayside.foundation/about-us/)
17:30:02	71252/71252	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Mar%202025%2000:45:42%20GMT	https://nhstayside.foundation/wp-content/litespeed/ucss/3280b92b1baa3cb7bfcee0bf74073a89.css?ver=25cf2	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/litespeed/ucss/3280b92b1baa3cb7bfcee0bf74073a894c8a.css	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:29:53%20GMT	https://nhstayside.foundation/?p=830	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index975e.html	(from https://nhstayside.foundation/about-us/)
17:30:04	349428/349428	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:22:22%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-2-web.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-2-web.jpg	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:05	760/760	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/gift-shop-hub/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/gift-shop-hub/feed/index.html	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:05	285785/285785	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:22:22%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-2-websquare.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-2-websquare.jpg	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:06	59921/59921	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:30:06%20GMT	https://nhstayside.foundation/wp-json/wp/v2/pages/1372	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/pages/1372.json	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:06	2069/2069	---M-Z	200	added ('OK')	application/json	etag:%222541-1745166606;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Fgift-shop-hub%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed9874.json	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:07	2212/2212	---M--	200	added ('OK')	text/xml	etag:%222542-1745166607;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Fgift-shop-hub%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed2421	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:08	70269/70269	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:22:27%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-21-websquare.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-21-websquare.jpg	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:09	81981/81981	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:22:26%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-20-websquare.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-20-websquare.jpg	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:11	284361/284361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:22:23%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-5-websquare.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-5-websquare.jpg	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:30:08%20GMT	https://nhstayside.foundation/?p=1372	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index5262.html	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:11	73855/73855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:22:26%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-19-websquare.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-19-websquare.jpg	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:13	272156/272156	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:22:24%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-1-websquare.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/02/Hub-Giftshop-1-websquare.jpg	(from https://nhstayside.foundation/gift-shop-hub/)
17:30:13	67547/67547	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Mar%202025%2000:39:49%20GMT	https://nhstayside.foundation/wp-content/litespeed/ucss/0f42c4019bb91437a1eea4660e8edd53.css?ver=25cf2	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/litespeed/ucss/0f42c4019bb91437a1eea4660e8edd534c8a.css	(from https://nhstayside.foundation/ways-to-support/)
17:30:15	339773/339773	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:22:05%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/fun-run-coporate.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/fun-run-coporate.jpg	(from https://nhstayside.foundation/ways-to-support/)
17:30:15	762/762	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/ways-to-support/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/ways-to-support/feed/index.html	(from https://nhstayside.foundation/ways-to-support/)
17:30:16	86474/86474	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:30:16%20GMT	https://nhstayside.foundation/wp-json/wp/v2/pages/1167	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/pages/1167.json	(from https://nhstayside.foundation/ways-to-support/)
17:30:16	2070/2070	---M-Z	200	added ('OK')	application/json	etag:%222543-1745166616;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Fways-to-support%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed7f95.json	(from https://nhstayside.foundation/ways-to-support/)
17:30:17	2216/2216	---M--	200	added ('OK')	text/xml	etag:%222544-1745166617;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Fways-to-support%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embede798	(from https://nhstayside.foundation/ways-to-support/)
17:30:19	503816/503816	---M--	200	added ('OK')	application/pdf	date:Thu,%2015%20Aug%202024%2014:41:03%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/08/Donations-Leaflet.pdf	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/08/Donations-Leaflet.pdf	(from https://nhstayside.foundation/ways-to-support/)
17:30:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:30:18%20GMT	https://nhstayside.foundation/?p=1167	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/indexeab1.html	(from https://nhstayside.foundation/ways-to-support/)
17:30:20	67530/67530	---M-Z	200	added ('OK')	text/css	date:Wed,%2002%20Apr%202025%2012:00:54%20GMT	https://nhstayside.foundation/wp-content/litespeed/ucss/d8b29e664eb147778078ed93a8e744d2.css?ver=25cf2	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/litespeed/ucss/d8b29e664eb147778078ed93a8e744d24c8a.css	(from https://nhstayside.foundation/sponsorship-packages/)
17:30:21	10637296/10637296	---M--	200	added ('OK')	application/pdf	date:Mon,%2028%20Oct%202024%2014:03:15%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/10/181927-NHSTCF-Legacies-GiftWill-AdCopy.pdf	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/10/181927-NHSTCF-Legacies-GiftWill-AdCopy.pdf	(from https://nhstayside.foundation/ways-to-support/)
17:30:22	56496/56496	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:30:21%20GMT	https://nhstayside.foundation/wp-json/wp/v2/pages/3499	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/pages/3499.json	(from https://nhstayside.foundation/sponsorship-packages/)
17:30:22	2095/2095	---M-Z	200	added ('OK')	application/json	etag:%222545-1745166622;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Fsponsorship-packages%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedc736.json	(from https://nhstayside.foundation/sponsorship-packages/)
17:30:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:30:23%20GMT	https://nhstayside.foundation/?p=3499	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/indexbfc0.html	(from https://nhstayside.foundation/sponsorship-packages/)
17:30:23	2241/2241	---M--	200	added ('OK')	text/xml	etag:%222546-1745166623;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Fsponsorship-packages%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedf5f4	(from https://nhstayside.foundation/sponsorship-packages/)
17:30:24	86843/86843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2014:51:30%20GMT	https://nhstayside.foundation/wp-content/uploads/2023/10/SMac_Art_Community_Hospital_Crieff_52728499-2xfdaudd1-846x564-1.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2023/10/SMac_Art_Community_Hospital_Crieff_52728499-2xfdaudd1-846x564-1.jpg	(from https://nhstayside.foundation/fundraising/)
17:30:25	75952/75952	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Mar%202025%2013:20:59%20GMT	https://nhstayside.foundation/wp-content/litespeed/ucss/113e65e112d788bacbcd6620423727ba.css?ver=25cf2	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/litespeed/ucss/113e65e112d788bacbcd6620423727ba4c8a.css	(from https://nhstayside.foundation/fundraising/)
17:30:27	147997/147997	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:30:26%20GMT	https://nhstayside.foundation/wp-json/wp/v2/pages/2891	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/pages/2891.json	(from https://nhstayside.foundation/fundraising/)
17:30:27	2050/2050	---M-Z	200	added ('OK')	application/json	etag:%222547-1745166627;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Ffundraising%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed58de.json	(from https://nhstayside.foundation/fundraising/)
17:30:28	2196/2196	---M--	200	added ('OK')	text/xml	etag:%222548-1745166628;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Ffundraising%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed8aed	(from https://nhstayside.foundation/fundraising/)
17:30:29	83272/83272	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202024%2014:15:38%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/10/NHSTCF-Bunting-1.png	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/10/NHSTCF-Bunting-1.png	(from https://nhstayside.foundation/fundraising/)
17:30:30	95762/95762	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202024%2014:15:36%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/10/NHSTCF-Cake-Flags.png	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/10/NHSTCF-Cake-Flags.png	(from https://nhstayside.foundation/fundraising/)
17:30:31	72081/72081	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Mar%202025%2013:36:22%20GMT	https://nhstayside.foundation/wp-content/litespeed/ucss/57f86cb093c289645cd6b207a770537e.css?ver=25cf2	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/litespeed/ucss/57f86cb093c289645cd6b207a770537e4c8a.css	(from https://nhstayside.foundation/apply-for-funding/)
17:30:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:30:28%20GMT	https://nhstayside.foundation/?p=2891	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index4cc1.html	(from https://nhstayside.foundation/fundraising/)
17:30:33	86304/86304	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:30:32%20GMT	https://nhstayside.foundation/wp-json/wp/v2/pages/177	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/pages/177.json	(from https://nhstayside.foundation/apply-for-funding/)
17:30:33	2080/2080	---M-Z	200	added ('OK')	application/json	etag:%222549-1745166633;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Fapply-for-funding%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed8bfb.json	(from https://nhstayside.foundation/apply-for-funding/)
17:30:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:30:33%20GMT	https://nhstayside.foundation/?p=177	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/indexb7c7.html	(from https://nhstayside.foundation/apply-for-funding/)
17:30:34	2226/2226	---M--	200	added ('OK')	text/xml	etag:%222550-1745166634;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2Fapply-for-funding%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedf60a	(from https://nhstayside.foundation/apply-for-funding/)
17:30:37	177761/177761	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jul%202024%2010:10:05%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/07/NHSTCF-Funding-InstagramStory-Large.jpeg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/07/NHSTCF-Funding-InstagramStory-Large.jpg	(from https://nhstayside.foundation/apply-for-funding/)
17:30:38	71775/71775	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Apr%202025%2011:31:23%20GMT	https://nhstayside.foundation/wp-content/litespeed/ucss/504dc9b173b64a4b5fd8f1b505ee95fc.css?ver=25cf2	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/litespeed/ucss/504dc9b173b64a4b5fd8f1b505ee95fc4c8a.css	(from https://nhstayside.foundation/our-projects/)
17:30:39	2683491/2683491	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jul%202024%2009:59:12%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/07/NHSTCF-Funding-A4-TextOnly.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/07/NHSTCF-Funding-A4-TextOnly.jpg	(from https://nhstayside.foundation/apply-for-funding/)
17:30:40	62042/62042	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:30:39%20GMT	https://nhstayside.foundation/wp-json/wp/v2/pages/714	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/pages/714.json	(from https://nhstayside.foundation/our-projects/)
17:30:40	756/756	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/our-projects/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/our-projects/feed/index.html	(from https://nhstayside.foundation/our-projects/)
